"","stimuliShown","stim1","stim2","pair_type","response","reward","ID","participant","stim_chosen","typeOfChoice","highChosen","riskChosen","forced","choices","win","correct","risky","trial","trial_cont","trial_id","block_soc","trial_n","trigger_integer","eye_choice","left_rew_dbl","right_rew_dbl"
"195",32,3,2,"different","1",59,"sub-003","sub-003",2,4,1,NA,0,0,NA,1,NA,37,37,217,"out-group",37,32,"1",16,59
"196",34,3,4,"both_low","1",36,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,38,38,218,"out-group",38,34,"1",41,36
"197",42,4,2,"different","1",55,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,39,39,219,"out-group",39,42,"1",41,55
"198",32,3,2,"different","0",14,"sub-003","sub-003",3,4,0,NA,0,1,NA,0,NA,40,40,220,"out-group",40,32,"0",14,58
"199",34,3,4,"both_low","0",22,"sub-003","sub-003",3,6,NA,1,0,1,-1,NA,1,48,48,228,"out-group",48,34,"0",22,35
"200",31,3,1,"different","0",56,"sub-003","sub-003",3,2,0,NA,0,1,NA,0,NA,49,49,229,"out-group",49,31,"0",56,86
"201",13,1,3,"different","0",58,"sub-003","sub-003",1,2,1,NA,0,1,NA,1,NA,50,50,230,"out-group",50,13,"0",58,64
"202",42,4,2,"different","0",44,"sub-003","sub-003",4,5,0,NA,0,1,NA,0,NA,51,51,231,"out-group",51,42,"0",44,54
"203",41,4,1,"different","1",78,"sub-003","sub-003",1,3,1,NA,0,0,NA,1,NA,52,52,232,"out-group",52,41,"1",35,78
"204",14,1,4,"different","0",75,"sub-003","sub-003",1,3,1,NA,0,1,NA,1,NA,54,54,234,"out-group",54,14,"0",75,48
"205",41,4,1,"different","0",38,"sub-003","sub-003",4,3,0,NA,0,1,NA,0,NA,55,55,235,"out-group",55,41,"0",38,93
"206",21,2,1,"both_high","1",68,"sub-003","sub-003",1,1,NA,1,0,0,1,NA,1,56,56,236,"out-group",56,21,"1",60,68
"207",42,4,2,"different","0",49,"sub-003","sub-003",4,5,0,NA,0,1,NA,0,NA,57,57,237,"out-group",57,42,"0",49,61
"208",31,3,1,"different","1",73,"sub-003","sub-003",1,2,1,NA,0,0,NA,1,NA,58,58,238,"out-group",58,31,"1",66,73
"209",43,4,3,"both_low","1",34,"sub-003","sub-003",3,6,NA,1,0,0,-1,NA,1,59,59,239,"out-group",59,43,"1",35,34
"210",23,2,3,"different","1",7,"sub-003","sub-003",3,4,0,NA,0,0,NA,0,NA,60,60,240,"out-group",60,23,"1",60,7
"211",32,3,2,"different","1",51,"sub-003","sub-003",2,4,1,NA,0,0,NA,1,NA,61,61,241,"out-group",61,32,"1",31,51
"212",42,4,2,"different","1",70,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,62,62,242,"out-group",62,42,"1",46,70
"213",12,1,2,"both_high","1",52,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,63,63,243,"out-group",63,12,"1",76,52
"214",23,2,3,"different","1",28,"sub-003","sub-003",3,4,0,NA,0,0,NA,0,NA,67,67,247,"out-group",67,23,"1",63,28
"215",42,4,2,"different","1",69,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,68,68,248,"out-group",68,42,"1",50,69
"216",23,2,3,"different","0",56,"sub-003","sub-003",2,4,1,NA,0,1,NA,1,NA,69,69,249,"out-group",69,23,"0",56,31
"217",24,2,4,"different","1",46,"sub-003","sub-003",4,5,0,NA,0,0,NA,0,NA,70,70,250,"out-group",70,24,"1",69,46
"218",42,4,2,"different","1",60,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,71,71,251,"out-group",71,42,"1",45,60
"219",31,3,1,"different","1",71,"sub-003","sub-003",1,2,1,NA,0,0,NA,1,NA,72,72,252,"out-group",72,31,"1",45,71
"220",42,4,2,"different","1",48,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,73,73,253,"out-group",73,42,"1",28,48
"221",14,1,4,"different","1",35,"sub-003","sub-003",4,3,0,NA,0,0,NA,0,NA,74,74,254,"out-group",74,14,"1",55,35
"222",34,3,4,"both_low","0",27,"sub-003","sub-003",3,6,NA,1,0,1,-1,NA,1,75,75,255,"out-group",75,34,"0",27,45
"223",21,2,1,"both_high","1",44,"sub-003","sub-003",1,1,NA,1,0,0,1,NA,1,76,76,256,"out-group",76,21,"1",57,44
"224",21,2,1,"both_high","1",79,"sub-003","sub-003",1,1,NA,1,0,0,1,NA,1,77,77,257,"out-group",77,21,"1",64,79
"225",21,2,1,"both_high","0",70,"sub-003","sub-003",2,1,NA,0,0,1,1,NA,0,78,78,258,"out-group",78,21,"0",70,53
"226",41,4,1,"different","1",82,"sub-003","sub-003",1,3,1,NA,0,0,NA,1,NA,79,79,259,"out-group",79,41,"1",42,82
"227",42,4,2,"different","1",58,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,80,80,260,"out-group",80,42,"1",40,58
"228",43,4,3,"both_low","1",53,"sub-003","sub-003",3,6,NA,1,0,0,-1,NA,1,81,81,261,"out-group",81,43,"1",36,53
"229",41,4,1,"different","1",47,"sub-003","sub-003",1,3,1,NA,0,0,NA,1,NA,82,82,262,"out-group",82,41,"1",45,47
"230",12,1,2,"both_high","1",59,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,83,83,263,"out-group",83,12,"1",50,59
"231",34,3,4,"both_low","1",48,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,84,84,264,"out-group",84,34,"1",18,48
"232",41,4,1,"different","1",32,"sub-003","sub-003",1,3,1,NA,0,0,NA,1,NA,85,85,265,"out-group",85,41,"1",42,32
"233",43,4,3,"both_low","1",28,"sub-003","sub-003",3,6,NA,1,0,0,-1,NA,1,86,86,266,"out-group",86,43,"1",43,28
"234",14,1,4,"different","0",59,"sub-003","sub-003",1,3,1,NA,0,1,NA,1,NA,87,87,267,"out-group",87,14,"0",59,39
"235",34,3,4,"both_low","1",41,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,88,88,268,"out-group",88,34,"1",46,41
"236",43,4,3,"both_low","0",33,"sub-003","sub-003",4,6,NA,0,0,1,-1,NA,0,89,89,269,"out-group",89,43,"0",33,49
"237",23,2,3,"different","1",57,"sub-003","sub-003",3,4,0,NA,0,0,NA,0,NA,90,90,270,"out-group",90,23,"1",56,57
"238",23,2,3,"different","1",11,"sub-003","sub-003",3,4,0,NA,0,0,NA,0,NA,91,91,271,"out-group",91,23,"1",68,11
"239",14,1,4,"different","1",31,"sub-003","sub-003",4,3,0,NA,0,0,NA,0,NA,92,92,272,"out-group",92,14,"1",36,31
"240",23,2,3,"different","0",61,"sub-003","sub-003",2,4,1,NA,0,1,NA,1,NA,93,93,273,"out-group",93,23,"0",61,52
"241",24,2,4,"different","0",64,"sub-003","sub-003",2,5,1,NA,0,1,NA,1,NA,94,94,274,"out-group",94,24,"0",64,51
"242",13,1,3,"different","1",47,"sub-003","sub-003",3,2,0,NA,0,0,NA,0,NA,97,97,277,"out-group",97,13,"1",74,47
"243",23,2,3,"different","1",54,"sub-003","sub-003",3,4,0,NA,0,0,NA,0,NA,98,98,278,"out-group",98,23,"1",64,54
"244",23,2,3,"different","1",50,"sub-003","sub-003",3,4,0,NA,0,0,NA,0,NA,99,99,279,"out-group",99,23,"1",57,50
"245",31,3,1,"different","1",39,"sub-003","sub-003",1,2,1,NA,0,0,NA,1,NA,100,100,280,"out-group",100,31,"1",61,39
"246",43,4,3,"both_low","1",12,"sub-003","sub-003",3,6,NA,1,0,0,-1,NA,1,101,101,281,"out-group",101,43,"1",37,12
"247",34,3,4,"both_low","1",39,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,102,102,282,"out-group",102,34,"1",48,39
"248",12,1,2,"both_high","1",56,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,103,103,283,"out-group",103,12,"1",88,56
"249",32,3,2,"different","1",66,"sub-003","sub-003",2,4,1,NA,0,0,NA,1,NA,104,104,284,"out-group",104,32,"1",41,66
"250",42,4,2,"different","1",58,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,105,105,285,"out-group",105,42,"1",44,58
"251",13,1,3,"different","0",52,"sub-003","sub-003",1,2,1,NA,0,1,NA,1,NA,106,106,286,"out-group",106,13,"0",52,59
"252",41,4,1,"different","1",33,"sub-003","sub-003",1,3,1,NA,0,0,NA,1,NA,107,107,287,"out-group",107,41,"1",43,33
"253",31,3,1,"different","1",57,"sub-003","sub-003",1,2,1,NA,0,0,NA,1,NA,108,108,288,"out-group",108,31,"1",39,57
"254",34,3,4,"both_low","1",41,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,109,109,289,"out-group",109,34,"1",21,41
"255",21,2,1,"both_high","1",38,"sub-003","sub-003",1,1,NA,1,0,0,1,NA,1,110,110,290,"out-group",110,21,"1",54,38
"256",24,2,4,"different","1",31,"sub-003","sub-003",4,5,0,NA,0,0,NA,0,NA,111,111,291,"out-group",111,24,"1",53,31
"257",12,1,2,"both_high","0",75,"sub-003","sub-003",1,1,NA,1,0,1,1,NA,1,112,112,292,"out-group",112,12,"0",75,54
"258",13,1,3,"different","1",25,"sub-003","sub-003",3,2,0,NA,0,0,NA,0,NA,113,113,293,"out-group",113,13,"1",49,25
"259",12,1,2,"both_high","1",50,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,114,114,294,"out-group",114,12,"1",69,50
"260",21,2,1,"both_high","1",46,"sub-003","sub-003",1,1,NA,1,0,0,1,NA,1,115,115,295,"out-group",115,21,"1",56,46
"261",32,3,2,"different","0",43,"sub-003","sub-003",3,4,0,NA,0,1,NA,0,NA,116,116,296,"out-group",116,32,"0",43,65
"262",14,1,4,"different","1",31,"sub-003","sub-003",4,3,0,NA,0,0,NA,0,NA,117,117,297,"out-group",117,14,"1",56,31
"263",23,2,3,"different","0",65,"sub-003","sub-003",2,4,1,NA,0,1,NA,1,NA,118,118,298,"out-group",118,23,"0",65,63
"264",14,1,4,"different","0",68,"sub-003","sub-003",1,3,1,NA,0,1,NA,1,NA,119,119,299,"out-group",119,14,"0",68,39
"265",24,2,4,"different","0",62,"sub-003","sub-003",2,5,1,NA,0,1,NA,1,NA,120,120,300,"out-group",120,24,"0",62,40
"266",23,2,3,"different","0",59,"sub-003","sub-003",2,4,1,NA,0,1,NA,1,NA,121,121,301,"out-group",121,23,"0",59,60
"267",43,4,3,"both_low","1",49,"sub-003","sub-003",3,6,NA,1,0,0,-1,NA,1,122,122,302,"out-group",122,43,"1",39,49
"268",21,2,1,"both_high","0",68,"sub-003","sub-003",2,1,NA,0,0,1,1,NA,0,123,123,303,"out-group",123,21,"0",68,48
"269",34,3,4,"both_low","1",43,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,124,124,304,"out-group",124,34,"1",50,43
"270",43,4,3,"both_low","1",27,"sub-003","sub-003",3,6,NA,1,0,0,-1,NA,1,125,125,305,"out-group",125,43,"1",48,27
"271",42,4,2,"different","1",55,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,126,126,306,"out-group",126,42,"1",30,55
"272",24,2,4,"different","0",65,"sub-003","sub-003",2,5,1,NA,0,1,NA,1,NA,127,127,307,"out-group",127,24,"0",65,33
"273",12,1,2,"both_high","1",68,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,128,128,308,"out-group",128,12,"1",58,68
"274",21,2,1,"both_high","1",37,"sub-003","sub-003",1,1,NA,1,0,0,1,NA,1,129,129,309,"out-group",129,21,"1",66,37
"275",43,4,3,"both_low","0",36,"sub-003","sub-003",4,6,NA,0,0,1,-1,NA,0,130,130,310,"out-group",130,43,"0",36,40
"276",13,1,3,"different","0",63,"sub-003","sub-003",1,2,1,NA,0,1,NA,1,NA,131,131,311,"out-group",131,13,"0",63,55
"277",41,4,1,"different","0",43,"sub-003","sub-003",4,3,0,NA,0,1,NA,0,NA,132,132,312,"out-group",132,41,"0",43,56
"278",23,2,3,"different","0",53,"sub-003","sub-003",2,4,1,NA,0,1,NA,1,NA,134,134,314,"out-group",134,23,"0",53,26
"279",12,1,2,"both_high","0",82,"sub-003","sub-003",1,1,NA,1,0,1,1,NA,1,135,135,315,"out-group",135,12,"0",82,58
"280",43,4,3,"both_low","0",49,"sub-003","sub-003",4,6,NA,0,0,1,-1,NA,0,136,136,316,"out-group",136,43,"0",49,18
"281",31,3,1,"different","1",55,"sub-003","sub-003",1,2,1,NA,0,0,NA,1,NA,137,137,317,"out-group",137,31,"1",44,55
"282",13,1,3,"different","1",51,"sub-003","sub-003",3,2,0,NA,0,0,NA,0,NA,138,138,318,"out-group",138,13,"1",81,51
"283",34,3,4,"both_low","1",44,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,139,139,319,"out-group",139,34,"1",38,44
"284",32,3,2,"different","0",36,"sub-003","sub-003",3,4,0,NA,0,1,NA,0,NA,140,140,320,"out-group",140,32,"0",36,72
"285",13,1,3,"different","0",77,"sub-003","sub-003",1,2,1,NA,0,1,NA,1,NA,141,141,321,"out-group",141,13,"0",77,23
"286",23,2,3,"different","0",62,"sub-003","sub-003",2,4,1,NA,0,1,NA,1,NA,142,142,322,"out-group",142,23,"0",62,44
"287",21,2,1,"both_high","1",62,"sub-003","sub-003",1,1,NA,1,0,0,1,NA,1,143,143,323,"out-group",143,21,"1",58,62
"288",41,4,1,"different","0",38,"sub-003","sub-003",4,3,0,NA,0,1,NA,0,NA,144,144,324,"out-group",144,41,"0",38,51
"289",12,1,2,"both_high","0",89,"sub-003","sub-003",1,1,NA,1,0,1,1,NA,1,145,145,325,"out-group",145,12,"0",89,51
"290",14,1,4,"different","1",44,"sub-003","sub-003",4,3,0,NA,0,0,NA,0,NA,146,146,326,"out-group",146,14,"1",72,44
"291",12,1,2,"both_high","0",67,"sub-003","sub-003",1,1,NA,1,0,1,1,NA,1,147,147,327,"out-group",147,12,"0",67,67
"292",42,4,2,"different","0",40,"sub-003","sub-003",4,5,0,NA,0,1,NA,0,NA,148,148,328,"out-group",148,42,"0",40,62
"293",34,3,4,"both_low","0",32,"sub-003","sub-003",3,6,NA,1,0,1,-1,NA,1,149,149,329,"out-group",149,34,"0",32,43
"294",43,4,3,"both_low","0",34,"sub-003","sub-003",4,6,NA,0,0,1,-1,NA,0,150,150,330,"out-group",150,43,"0",34,73
"295",13,1,3,"different","0",61,"sub-003","sub-003",1,2,1,NA,0,1,NA,1,NA,151,151,331,"out-group",151,13,"0",61,57
"296",32,3,2,"different","1",61,"sub-003","sub-003",2,4,1,NA,0,0,NA,1,NA,152,152,332,"out-group",152,32,"1",71,61
"297",21,2,1,"both_high","0",63,"sub-003","sub-003",2,1,NA,0,0,1,1,NA,0,153,153,333,"out-group",153,21,"0",63,63
"298",24,2,4,"different","0",61,"sub-003","sub-003",2,5,1,NA,0,1,NA,1,NA,155,155,335,"out-group",155,24,"0",61,40
"299",12,1,2,"both_high","0",54,"sub-003","sub-003",1,1,NA,1,0,1,1,NA,1,159,159,339,"out-group",159,12,"0",54,60
"300",31,3,1,"different","0",42,"sub-003","sub-003",3,2,0,NA,0,1,NA,0,NA,160,160,340,"out-group",160,31,"0",42,47
"301",32,3,2,"different","0",9,"sub-003","sub-003",3,4,0,NA,0,1,NA,0,NA,161,161,341,"out-group",161,32,"0",9,66
"302",31,3,1,"different","0",39,"sub-003","sub-003",3,2,0,NA,0,1,NA,0,NA,162,162,342,"out-group",162,31,"0",39,50
"303",24,2,4,"different","0",67,"sub-003","sub-003",2,5,1,NA,0,1,NA,1,NA,163,163,343,"out-group",163,24,"0",67,40
"304",41,4,1,"different","1",64,"sub-003","sub-003",1,3,1,NA,0,0,NA,1,NA,164,164,344,"out-group",164,41,"1",38,64
"305",32,3,2,"different","0",20,"sub-003","sub-003",3,4,0,NA,0,1,NA,0,NA,165,165,345,"out-group",165,32,"0",20,62
"306",34,3,4,"both_low","1",38,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,168,168,348,"out-group",168,34,"1",30,38
"307",34,3,4,"both_low","1",32,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,169,169,349,"out-group",169,34,"1",38,32
"308",41,4,1,"different","1",65,"sub-003","sub-003",1,3,1,NA,0,0,NA,1,NA,170,170,350,"out-group",170,41,"1",42,65
"309",13,1,3,"different","1",45,"sub-003","sub-003",3,2,0,NA,0,0,NA,0,NA,171,171,351,"out-group",171,13,"1",61,45
"310",34,3,4,"both_low","1",46,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,174,174,354,"out-group",174,34,"1",68,46
"311",34,3,4,"both_low","1",46,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,175,175,355,"out-group",175,34,"1",32,46
"312",13,1,3,"different","1",17,"sub-003","sub-003",3,2,0,NA,0,0,NA,0,NA,176,176,356,"out-group",176,13,"1",73,17
"313",32,3,2,"different","0",42,"sub-003","sub-003",3,4,0,NA,0,1,NA,0,NA,180,180,360,"out-group",180,32,"0",42,58
"314",32,3,2,"different","1",59,"sub-003","sub-003",2,4,1,NA,0,0,NA,1,NA,1,1,361,"in-group",1,32,"1",69,59
"315",43,4,3,"both_low","1",53,"sub-003","sub-003",3,6,NA,1,0,0,-1,NA,1,4,4,364,"in-group",4,43,"1",40,53
"316",13,1,3,"different","1",33,"sub-003","sub-003",3,2,0,NA,0,0,NA,0,NA,5,5,365,"in-group",5,13,"1",39,33
"317",23,2,3,"different","0",72,"sub-003","sub-003",2,4,1,NA,0,1,NA,1,NA,6,6,366,"in-group",6,23,"0",72,7
"318",23,2,3,"different","1",57,"sub-003","sub-003",3,4,0,NA,0,0,NA,0,NA,7,7,367,"in-group",7,23,"1",61,57
"319",31,3,1,"different","1",87,"sub-003","sub-003",1,2,1,NA,0,0,NA,1,NA,8,8,368,"in-group",8,31,"1",36,87
"320",43,4,3,"both_low","1",55,"sub-003","sub-003",3,6,NA,1,0,0,-1,NA,1,9,9,369,"in-group",9,43,"1",34,55
"321",13,1,3,"different","1",44,"sub-003","sub-003",3,2,0,NA,0,0,NA,0,NA,10,10,370,"in-group",10,13,"1",73,44
"322",14,1,4,"different","1",38,"sub-003","sub-003",4,3,0,NA,0,0,NA,0,NA,11,11,371,"in-group",11,14,"1",52,38
"323",24,2,4,"different","1",40,"sub-003","sub-003",4,5,0,NA,0,0,NA,0,NA,12,12,372,"in-group",12,24,"1",50,40
"324",14,1,4,"different","1",46,"sub-003","sub-003",4,3,0,NA,0,0,NA,0,NA,13,13,373,"in-group",13,14,"1",78,46
"325",13,1,3,"different","1",56,"sub-003","sub-003",3,2,0,NA,0,0,NA,0,NA,14,14,374,"in-group",14,13,"1",71,56
"326",24,2,4,"different","1",39,"sub-003","sub-003",4,5,0,NA,0,0,NA,0,NA,15,15,375,"in-group",15,24,"1",56,39
"327",42,4,2,"different","1",60,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,16,16,376,"in-group",16,42,"1",50,60
"328",13,1,3,"different","1",19,"sub-003","sub-003",3,2,0,NA,0,0,NA,0,NA,17,17,377,"in-group",17,13,"1",82,19
"329",32,3,2,"different","1",62,"sub-003","sub-003",2,4,1,NA,0,0,NA,1,NA,18,18,378,"in-group",18,32,"1",50,62
"330",24,2,4,"different","1",48,"sub-003","sub-003",4,5,0,NA,0,0,NA,0,NA,19,19,379,"in-group",19,24,"1",70,48
"331",23,2,3,"different","1",46,"sub-003","sub-003",3,4,0,NA,0,0,NA,0,NA,20,20,380,"in-group",20,23,"1",58,46
"332",14,1,4,"different","0",84,"sub-003","sub-003",1,3,1,NA,0,1,NA,1,NA,21,21,381,"in-group",21,14,"0",84,28
"333",14,1,4,"different","1",43,"sub-003","sub-003",4,3,0,NA,0,0,NA,0,NA,22,22,382,"in-group",22,14,"1",68,43
"334",14,1,4,"different","1",45,"sub-003","sub-003",4,3,0,NA,0,0,NA,0,NA,23,23,383,"in-group",23,14,"1",58,45
"335",13,1,3,"different","1",67,"sub-003","sub-003",3,2,0,NA,0,0,NA,0,NA,24,24,384,"in-group",24,13,"1",51,67
"336",32,3,2,"different","1",51,"sub-003","sub-003",2,4,1,NA,0,0,NA,1,NA,25,25,385,"in-group",25,32,"1",42,51
"337",24,2,4,"different","1",50,"sub-003","sub-003",4,5,0,NA,0,0,NA,0,NA,26,26,386,"in-group",26,24,"1",55,50
"338",42,4,2,"different","1",65,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,29,29,389,"in-group",29,42,"1",34,65
"339",12,1,2,"both_high","1",61,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,30,30,390,"in-group",30,12,"1",33,61
"340",43,4,3,"both_low","1",34,"sub-003","sub-003",3,6,NA,1,0,0,-1,NA,1,31,31,391,"in-group",31,43,"1",31,34
"341",42,4,2,"different","0",36,"sub-003","sub-003",4,5,0,NA,0,1,NA,0,NA,32,32,392,"in-group",32,42,"0",36,69
"342",32,3,2,"different","1",56,"sub-003","sub-003",2,4,1,NA,0,0,NA,1,NA,33,33,393,"in-group",33,32,"1",27,56
"343",42,4,2,"different","1",58,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,34,34,394,"in-group",34,42,"1",32,58
"344",23,2,3,"different","1",26,"sub-003","sub-003",3,4,0,NA,0,0,NA,0,NA,46,46,406,"in-group",46,23,"1",58,26
"345",24,2,4,"different","1",46,"sub-003","sub-003",4,5,0,NA,0,0,NA,0,NA,47,47,407,"in-group",47,24,"1",58,46
"346",23,2,3,"different","1",49,"sub-003","sub-003",3,4,0,NA,0,0,NA,0,NA,48,48,408,"in-group",48,23,"1",57,49
"347",12,1,2,"both_high","1",61,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,49,49,409,"in-group",49,12,"1",43,61
"348",21,2,1,"both_high","1",57,"sub-003","sub-003",1,1,NA,1,0,0,1,NA,1,50,50,410,"in-group",50,21,"1",65,57
"349",32,3,2,"different","1",56,"sub-003","sub-003",2,4,1,NA,0,0,NA,1,NA,51,51,411,"in-group",51,32,"1",46,56
"350",14,1,4,"different","1",51,"sub-003","sub-003",4,3,0,NA,0,0,NA,0,NA,52,52,412,"in-group",52,14,"1",66,51
"351",13,1,3,"different","1",41,"sub-003","sub-003",3,2,0,NA,0,0,NA,0,NA,53,53,413,"in-group",53,13,"1",63,41
"352",21,2,1,"both_high","1",93,"sub-003","sub-003",1,1,NA,1,0,0,1,NA,1,54,54,414,"in-group",54,21,"1",66,93
"353",41,4,1,"different","1",61,"sub-003","sub-003",1,3,1,NA,0,0,NA,1,NA,55,55,415,"in-group",55,41,"1",44,61
"354",32,3,2,"different","1",51,"sub-003","sub-003",2,4,1,NA,0,0,NA,1,NA,56,56,416,"in-group",56,32,"1",57,51
"355",41,4,1,"different","1",67,"sub-003","sub-003",1,3,1,NA,0,0,NA,1,NA,57,57,417,"in-group",57,41,"1",49,67
"356",21,2,1,"both_high","1",48,"sub-003","sub-003",1,1,NA,1,0,0,1,NA,1,58,58,418,"in-group",58,21,"1",49,48
"357",42,4,2,"different","1",68,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,59,59,419,"in-group",59,42,"1",38,68
"358",31,3,1,"different","1",81,"sub-003","sub-003",1,2,1,NA,0,0,NA,1,NA,60,60,420,"in-group",60,31,"1",23,81
"359",34,3,4,"both_low","1",44,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,61,61,421,"in-group",61,34,"1",62,44
"360",31,3,1,"different","1",88,"sub-003","sub-003",1,2,1,NA,0,0,NA,1,NA,62,62,422,"in-group",62,31,"1",32,88
"361",12,1,2,"both_high","1",67,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,63,63,423,"in-group",63,12,"1",47,67
"362",14,1,4,"different","1",45,"sub-003","sub-003",4,3,0,NA,0,0,NA,0,NA,64,64,424,"in-group",64,14,"1",72,45
"363",12,1,2,"both_high","1",60,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,65,65,425,"in-group",65,12,"1",44,60
"364",42,4,2,"different","1",63,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,66,66,426,"in-group",66,42,"1",40,63
"365",23,2,3,"different","1",45,"sub-003","sub-003",3,4,0,NA,0,0,NA,0,NA,67,67,427,"in-group",67,23,"1",64,45
"366",24,2,4,"different","1",49,"sub-003","sub-003",4,5,0,NA,0,0,NA,0,NA,68,68,428,"in-group",68,24,"1",52,49
"367",24,2,4,"different","1",42,"sub-003","sub-003",4,5,0,NA,0,0,NA,0,NA,69,69,429,"in-group",69,24,"1",54,42
"368",14,1,4,"different","1",35,"sub-003","sub-003",4,3,0,NA,0,0,NA,0,NA,70,70,430,"in-group",70,14,"1",83,35
"369",21,2,1,"both_high","1",55,"sub-003","sub-003",1,1,NA,1,0,0,1,NA,1,71,71,431,"in-group",71,21,"1",66,55
"370",34,3,4,"both_low","1",41,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,72,72,432,"in-group",72,34,"1",16,41
"371",41,4,1,"different","1",86,"sub-003","sub-003",1,3,1,NA,0,0,NA,1,NA,75,75,435,"in-group",75,41,"1",29,86
"372",12,1,2,"both_high","1",68,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,76,76,436,"in-group",76,12,"1",37,68
"373",41,4,1,"different","1",74,"sub-003","sub-003",1,3,1,NA,0,0,NA,1,NA,77,77,437,"in-group",77,41,"1",35,74
"374",43,4,3,"both_low","1",44,"sub-003","sub-003",3,6,NA,1,0,0,-1,NA,1,78,78,438,"in-group",78,43,"1",39,44
"375",21,2,1,"both_high","1",80,"sub-003","sub-003",1,1,NA,1,0,0,1,NA,1,79,79,439,"in-group",79,21,"1",54,80
"376",13,1,3,"different","1",21,"sub-003","sub-003",3,2,0,NA,0,0,NA,0,NA,80,80,440,"in-group",80,13,"1",51,21
"377",43,4,3,"both_low","1",37,"sub-003","sub-003",3,6,NA,1,0,0,-1,NA,1,81,81,441,"in-group",81,43,"1",38,37
"378",42,4,2,"different","1",54,"sub-003","sub-003",2,5,1,NA,0,0,NA,1,NA,82,82,442,"in-group",82,42,"1",37,54
"379",14,1,4,"different","1",33,"sub-003","sub-003",4,3,0,NA,0,0,NA,0,NA,83,83,443,"in-group",83,14,"1",50,33
"380",41,4,1,"different","1",54,"sub-003","sub-003",1,3,1,NA,0,0,NA,1,NA,84,84,444,"in-group",84,41,"1",47,54
"381",23,2,3,"different","0",53,"sub-003","sub-003",2,4,1,NA,0,1,NA,1,NA,85,85,445,"in-group",85,23,"0",53,42
"382",12,1,2,"both_high","1",60,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,86,86,446,"in-group",86,12,"1",68,60
"383",23,2,3,"different","1",30,"sub-003","sub-003",3,4,0,NA,0,0,NA,0,NA,87,87,447,"in-group",87,23,"1",60,30
"384",12,1,2,"both_high","1",66,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,88,88,448,"in-group",88,12,"1",40,66
"385",32,3,2,"different","1",67,"sub-003","sub-003",2,4,1,NA,0,0,NA,1,NA,89,89,449,"in-group",89,32,"1",48,67
"386",34,3,4,"both_low","1",38,"sub-003","sub-003",4,6,NA,0,0,0,-1,NA,0,90,90,450,"in-group",90,34,"1",35,38
"387",12,1,2,"both_high","0",34,"sub-003","sub-003",1,1,NA,1,0,1,1,NA,1,91,91,451,"in-group",91,12,"0",34,57
"388",31,3,1,"different","0",60,"sub-003","sub-003",3,2,0,NA,0,1,NA,0,NA,92,92,452,"in-group",92,31,"0",60,46
"389",12,1,2,"both_high","1",61,"sub-003","sub-003",2,1,NA,0,0,0,1,NA,0,95,95,455,"in-group",95,12,"1",63,61
"390",31,3,1,"different","0",48,"sub-003","sub-003",3,2,0,NA,0,1,NA,0,NA,96,96,456,"in-group",96,31,"0",48,64
